year,rank,overall_wins,overall_win_loss_percentage,conference_wins,conference_losses,own_points_per_game,simple_rating_system,ap_pre,ap_high,ap_final,conference_tournament_champion,poy,points,steals,steals per game,assists,assists per game,blocks,blocks per game,champion
1998,2,23,0.767,13,3,83.9,-5.38,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,1,35,0.897,15,1,84.2,6.51,2,2,2,True,0,0,0,0,0,0,0,0,0
1998,6,13,0.433,6,10,68.5,-6.19,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,2,25,0.735,12,4,77.7,6.42,21,20,26,False,0,0,0,0,0,0,0,0,0
1998,1,29,0.879,16,2,84.8,-6.35,26,25,25,True,0,0,0,0,0,0,0,0,0
1998,9,27,0.818,14,0,97.0,2.7,26,13,15,False,0,0,0,0,0,0,0,0,0
1998,7,18,0.563,6,10,71.5,10.78,26,13,26,False,0,0,0,0,0,0,0,0,0
1998,7,22,0.759,12,4,79.7,7.07,23,10,13,False,0,0,0,0,0,0,0,0,0
1998,1,23,0.697,13,3,72.7,-2.66,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,5,18,0.563,7,9,72.2,10.33,5,5,26,False,0,0,0,0,0,0,0,0,0
1998,8,21,0.724,14,4,78.8,1.9,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,2,30,0.857,15,3,79.7,8.12,14,4,10,False,0,0,0,0,0,0,0,0,0
1998,1,24,0.8,14,2,69.6,-9.03,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,2,22,0.688,13,5,72.3,6.76,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,1,25,0.806,12,2,72.7,0.49,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,3,28,0.778,12,4,83.7,9.23,9,5,11,False,0,0,0,0,0,0,0,0,0
1998,1,20,0.667,12,6,72.2,-3.42,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,1,32,0.889,15,1,84.9,9.32,3,1,3,False,0,0,0,0,0,0,0,0,0
1998,2,20,0.667,10,2,74.9,-9.38,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,3,22,0.759,11,5,78.9,4.64,26,25,26,False,0,0,0,0,0,0,0,0,0
1998,8,24,0.727,11,5,73.2,4.76,26,17,26,False,0,0,0,0,0,0,0,0,0
1998,7,26,0.743,12,6,70.9,7.98,26,15,21,False,0,0,0,0,0,0,1,1,0
1998,1,27,0.818,15,3,80.2,-2.08,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,2,24,0.75,11,3,75.7,5.17,11,8,18,False,0,0,0,0,0,0,0,0,0
1998,3,22,0.667,8,6,65.8,2.77,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,3,24,0.727,12,6,82.8,10.99,6,6,19,False,0,0,0,0,0,0,0,0,0
1998,8,18,0.643,11,7,70.1,6.37,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,4,25,0.735,11,5,76.9,9.64,26,12,12,True,0,0,0,0,0,0,0,0,0
1998,2,20,0.667,13,2,69.9,-3.74,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,3,21,0.656,12,4,69.7,7.27,26,18,26,False,0,0,0,0,0,0,0,0,0
1998,3,22,0.667,11,5,67.3,5.5,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,1,35,0.897,14,2,80.1,9.85,8,4,5,True,0,0,0,0,0,0,0,0,1
1998,2,22,0.733,16,2,74.3,-10.23,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,1,30,0.857,17,1,90.8,8.36,1,1,4,False,0,0,0,0,0,0,0,0,0
1998,1,19,0.655,15,1,76.5,-5.94,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,3,20,0.69,9,7,75.9,5.91,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,1,25,0.806,16,2,75.4,3.41,26,24,26,True,0,0,0,0,0,0,0,0,0
1998,2,23,0.697,13,3,69.7,8.97,26,18,22,False,0,0,0,0,0,0,0,0,0
1998,1,21,0.75,14,4,65.0,-2.93,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,3,21,0.656,10,6,78.8,12.1,26,19,20,False,0,0,0,0,0,0,0,0,0
1998,1,25,0.758,13,3,70.2,1.44,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,8,24,0.727,11,5,83.0,5.79,26,12,17,False,0,0,0,0,0,0,0,0,0
1998,4,20,0.625,10,6,71.6,5.65,26,26,26,False,0,0,0,0,0,0,0,0,0
1998,1,30,0.882,12,2,69.8,4.9,16,3,7,False,0,0,0,0,0,0,0,0,0
1998,5,19,0.633,7,7,73.5,1.31,26,26,26,True,0,0,0,0,0,0,0,0,0
1998,1,21,0.7,13,3,65.7,7.5,24,16,24,False,0,0,0,1,0,0,0,0,0
1998,3,24,0.727,11,7,78.1,6.95,26,15,26,False,0,0,0,0,0,0,0,0,0
1998,1,27,0.818,14,2,76.1,4.97,26,9,9,True,0,0,0,0,0,0,0,0,0
1998,1,21,0.724,13,3,79.6,-5.14,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,37,0.949,16,0,91.8,10.12,1,1,1,True,1,0,0,0,0,0,0,0,0
1999,8,12,0.387,8,11,72.6,-9.76,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,7,28,0.903,16,0,72.1,-6.63,26,16,16,True,0,0,0,0,0,0,0,0,0
1999,2,23,0.697,9,5,70.3,4.46,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,3,22,0.688,9,7,62.1,10.38,26,11,18,False,0,0,0,0,0,0,0,0,0
1999,3,22,0.667,11,7,73.2,6.51,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,1,21,0.7,12,4,72.6,6.55,9,9,20,False,0,0,0,0,0,0,0,0,0
1999,1,25,0.806,15,3,77.2,-7.92,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,24,0.686,13,3,66.6,8.97,7,6,26,False,0,0,1,0,0,0,0,0,0
1999,2,23,0.767,13,5,68.8,2.72,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,27,0.818,12,4,72.9,7.88,15,3,11,False,0,0,0,0,0,0,0,0,0
1999,1,19,0.633,13,3,73.3,-0.88,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,19,0.594,13,3,68.2,7.2,26,22,26,False,0,0,0,0,0,0,0,0,0
1999,6,21,0.618,7,9,68.5,10.44,16,8,26,False,0,0,0,0,0,0,0,0,0
1999,2,23,0.767,15,3,72.6,9.2,26,9,10,False,0,0,0,0,0,0,0,0,0
1999,1,22,0.733,10,2,71.3,-7.32,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,33,0.868,15,1,71.1,10.91,5,2,2,True,0,0,0,0,1,0,0,0,0
1999,6,15,0.5,10,10,68.3,-6.35,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,5,21,0.656,10,8,75.3,7.88,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,9,20,0.606,8,8,75.3,8.3,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,3,23,0.676,10,6,69.5,7.6,26,24,24,True,0,0,0,0,0,0,0,0,0
1999,2,20,0.606,10,6,72.0,5.62,23,23,26,True,0,0,0,0,0,0,0,0,0
1999,2,22,0.759,13,5,82.2,8.35,18,6,12,False,0,0,0,0,0,0,0,0,0
1999,4,22,0.667,11,5,70.2,4.97,26,23,26,False,0,0,0,0,0,0,0,0,0
1999,3,23,0.697,11,5,71.5,9.17,8,7,22,True,0,0,0,0,0,0,0,0,0
1999,1,23,0.697,13,5,74.0,3.74,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,2,28,0.757,11,5,75.4,10.01,4,3,8,True,0,0,0,0,0,0,0,0,0
1999,2,23,0.697,12,4,68.0,-0.68,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,4,17,0.586,10,8,74.0,10.04,14,14,26,False,0,0,0,0,0,0,0,0,0
1999,1,24,0.75,15,3,67.6,4.41,26,22,26,False,0,0,0,0,0,0,0,0,0
1999,9,28,0.848,14,0,71.0,3.17,10,6,6,True,0,0,0,0,0,0,0,0,0
1999,2,18,0.6,9,5,72.5,-0.72,26,26,26,True,0,0,0,0,0,1,0,0,0
1999,7,29,0.879,14,2,81.2,5.0,26,2,4,False,0,0,0,0,0,0,0,0,0
1999,1,21,0.724,9,1,67.3,-8.71,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,4,21,0.636,10,8,72.0,7.63,20,12,26,False,0,0,1,0,0,0,1,1,0
1999,5,23,0.676,10,6,70.6,5.95,13,11,26,False,0,0,0,0,1,1,0,0,0
1999,3,22,0.71,12,6,77.2,8.86,12,7,15,False,0,0,0,0,0,0,0,0,0
1999,1,25,0.806,12,2,63.3,-0.17,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,11,27,0.75,12,4,74.5,9.51,26,10,14,False,0,0,0,0,0,0,0,0,0
1999,1,27,0.818,16,2,78.9,-5.24,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,2,23,0.676,9,7,75.4,11.35,22,8,19,False,0,0,0,0,0,0,0,0,0
1999,7,20,0.69,13,3,79.5,5.54,26,26,26,False,0,0,1,1,0,0,0,0,0
1999,3,28,0.757,14,4,79.0,9.07,26,8,9,False,0,0,0,0,0,0,0,0,0
1999,1,24,0.8,15,1,72.6,-9.07,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,2,19,0.633,11,5,76.9,8.28,26,24,26,False,0,0,0,0,0,0,0,0,0
1999,2,22,0.71,11,7,76.0,4.87,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,2,28,0.824,13,3,84.6,9.04,6,2,5,False,0,0,0,0,0,0,0,0,0
1999,2,23,0.719,10,4,71.7,-3.64,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,34,0.944,16,2,77.3,8.79,2,1,3,True,0,0,0,0,0,0,0,0,1
1999,2,18,0.621,12,6,76.9,-6.83,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,2,20,0.69,11,5,71.8,3.99,26,22,26,False,0,0,0,0,0,0,0,0,0
1999,10,25,0.735,9,5,74.8,0.62,20,11,25,False,0,0,0,0,0,0,0,0,0
1999,4,20,0.667,9,7,73.9,11.44,26,12,21,False,0,0,0,0,0,0,0,0,0
1999,7,20,0.625,10,6,74.0,5.48,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,8,23,0.676,9,7,78.7,6.14,19,17,17,False,0,0,0,0,0,0,0,0,0
1999,2,25,0.806,13,5,86.7,-4.9,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,3,22,0.71,10,6,80.3,5.7,26,19,23,False,0,0,0,0,0,0,0,0,0
1999,1,21,0.778,13,1,71.1,-4.13,26,26,26,False,0,0,0,0,0,0,0,0,0
1999,3,24,0.706,10,6,71.4,10.24,11,3,13,False,0,0,0,0,0,0,0,0,0
1999,1,25,0.758,13,3,79.2,0.19,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,5,17,0.607,8,8,68.9,9.92,26,16,26,False,0,0,0,0,0,0,0,0,0
1999,1,28,0.8,12,2,78.3,2.21,26,26,26,True,0,0,0,0,0,0,0,0,0
1999,1,26,0.788,15,3,73.1,10.36,3,3,7,False,0,0,0,0,0,0,0,0,0
1999,1,23,0.767,14,2,74.8,-10.43,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,29,0.853,15,1,88.0,8.88,10,1,1,True,0,0,0,0,0,0,0,0,0
2000,6,15,0.484,8,10,62.9,-3.83,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,5,24,0.706,11,5,78.2,9.79,11,5,26,False,0,0,0,0,0,0,0,0,0
2000,3,21,0.636,9,7,71.0,7.82,20,18,26,False,0,0,0,0,0,0,0,0,0
2000,3,29,0.784,12,4,83.8,8.51,8,6,13,False,0,0,0,0,0,0,0,0,0
2000,1,23,0.742,12,2,68.0,0.01,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,4,22,0.688,11,5,75.8,9.6,16,15,21,False,0,0,0,0,0,0,0,0,0
2000,1,21,0.724,14,0,67.0,-2.89,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,5,20,0.69,10,6,77.7,10.22,26,9,22,False,0,0,0,0,0,0,0,0,0
2000,1,25,0.735,12,2,73.0,3.34,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,4,27,0.794,12,4,75.6,6.59,22,8,14,False,0,0,0,0,0,0,0,0,0
2000,1,24,0.774,16,2,74.4,-6.03,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,3,22,0.733,13,5,75.0,8.53,26,23,26,False,0,0,0,0,0,0,0,0,0
2000,5,22,0.688,10,6,71.7,5.11,26,23,26,False,0,0,0,0,0,0,0,0,0
2000,1,27,0.818,14,2,68.5,6.94,7,5,5,True,0,0,0,0,0,0,0,0,0
2000,2,24,0.774,11,1,73.2,-8.07,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,32,0.821,13,3,74.1,9.91,3,2,2,True,0,0,0,0,0,0,0,0,1
2000,2,19,0.594,10,6,64.5,-3.71,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,23,0.719,10,4,70.4,4.36,15,15,26,False,0,0,0,0,0,0,0,0,0
2000,5,19,0.576,7,9,64.4,8.39,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,23,0.697,12,4,69.3,12.71,14,11,19,False,0,0,0,0,0,0,0,0,0
2000,2,21,0.677,11,5,68.9,5.29,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,1,26,0.813,13,3,75.0,6.2,17,4,16,False,0,0,0,0,0,0,0,0,0
2000,3,21,0.656,12,6,71.9,-5.8,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,4,21,0.636,10,8,75.5,10.11,12,11,26,False,0,0,0,0,0,0,0,0,0
2000,8,22,0.71,11,7,73.3,3.17,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,25,0.714,11,5,76.7,9.44,26,12,17,False,0,0,0,0,0,0,0,0,0
2000,2,20,0.645,13,5,78.8,-4.13,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,8,24,0.706,9,7,70.2,8.2,4,2,24,False,0,0,0,0,0,0,0,0,0
2000,4,23,0.697,11,7,73.0,1.64,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,32,0.865,14,2,77.2,7.14,26,6,6,True,0,0,0,0,0,0,0,0,0
2000,1,25,0.806,15,3,73.6,-9.55,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,27,0.871,15,3,79.2,7.12,13,1,3,False,0,0,0,0,0,0,0,0,0
2000,1,20,0.588,14,5,70.2,-9.38,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,4,22,0.611,9,7,75.4,11.8,6,2,26,False,0,0,0,0,0,0,0,0,0
2000,6,18,0.581,10,6,74.3,8.22,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,4,25,0.714,10,6,74.6,7.58,1,1,20,False,0,0,0,0,0,0,0,0,0
2000,1,28,0.824,16,0,69.1,1.89,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,26,0.788,12,4,79.0,8.12,19,5,11,False,0,0,0,0,0,0,0,0,0
2000,2,25,0.735,13,3,71.3,-1.58,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,23,0.676,13,3,69.0,5.39,25,23,23,False,0,0,0,0,0,0,0,0,0
2000,9,19,0.559,7,9,74.4,7.76,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,23,0.767,13,3,72.7,6.55,5,4,8,False,0,0,0,0,0,0,0,0,0
2000,1,23,0.719,13,3,75.8,-3.75,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,32,0.865,12,2,80.4,2.42,26,12,18,False,0,0,0,0,0,0,0,0,0
2000,1,23,0.742,10,4,82.2,2.52,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,1,29,0.879,16,0,77.6,8.5,2,1,7,False,1,0,0,0,0,0,0,0,0
2000,4,18,0.581,8,8,60.1,-0.24,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,27,0.794,15,3,76.4,9.7,9,2,4,False,0,0,0,0,0,0,0,0,0
2000,5,17,0.515,10,8,66.6,-10.38,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,6,22,0.611,8,8,59.9,12.5,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,2,24,0.706,11,3,82.3,3.58,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,24,0.727,13,3,74.5,9.61,21,9,15,False,0,0,0,0,0,0,0,0,0
2000,1,22,0.688,14,4,66.8,3.23,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,7,28,0.824,12,4,75.8,5.78,26,10,10,False,0,0,0,0,0,0,0,0,0
2000,2,24,0.774,14,4,69.2,-2.48,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,3,24,0.706,12,4,73.0,9.56,23,19,25,False,0,0,0,0,0,0,0,0,0
2000,7,22,0.71,11,5,71.4,3.46,26,26,26,False,0,0,0,0,0,0,0,0,0
2000,3,27,0.794,12,4,74.9,6.63,26,12,12,False,0,0,0,0,0,0,0,0,0
2000,2,21,0.7,11,3,71.2,-7.41,26,26,26,True,0,0,0,0,0,0,0,0,0
2000,2,19,0.613,10,6,72.0,8.76,26,25,26,False,0,0,0,0,0,0,0,0,0
2000,2,26,0.743,11,3,77.7,4.64,24,22,26,True,0,0,0,0,0,0,0,0,0
2000,3,25,0.758,12,4,73.7,6.96,18,9,9,True,0,0,0,0,0,0,0,0,0
2000,3,20,0.645,11,5,72.1,1.37,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,2,35,0.897,13,3,90.7,11.98,2,1,1,True,1,0,0,0,0,0,0,0,1
2001,2,21,0.677,15,5,70.3,-8.86,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,3,16,0.516,9,7,72.8,12.75,26,25,26,False,0,0,0,0,0,0,0,0,0
2001,6,20,0.606,9,7,75.1,9.2,26,20,26,False,0,0,0,0,0,0,0,0,0
2001,11,20,0.645,11,5,71.2,8.16,26,24,26,False,0,0,0,0,0,0,1,1,0
2001,2,28,0.824,13,3,70.2,-1.48,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,3,23,0.719,14,4,79.5,12.07,17,12,15,False,0,0,0,0,0,0,0,0,0
2001,1,26,0.839,16,2,72.8,-5.47,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,4,24,0.706,11,7,76.8,10.84,23,12,26,False,0,0,0,0,0,0,0,0,0
2001,5,20,0.667,10,6,70.9,4.73,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,1,27,0.844,13,3,79.5,5.19,26,7,7,True,0,0,0,0,0,0,0,0,0
2001,2,25,0.806,13,3,72.4,-3.42,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,5,23,0.657,7,9,74.1,10.71,26,14,24,True,0,0,0,0,0,0,0,0,0
2001,1,24,0.75,14,4,72.7,3.01,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,1,24,0.706,12,4,79.8,11.12,12,9,9,True,0,0,0,0,0,0,0,0,0
2001,1,22,0.733,10,2,67.8,-5.84,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,1,27,0.771,13,3,77.9,11.38,8,3,4,False,0,0,0,0,0,0,0,0,0
2001,4,19,0.594,11,9,71.6,-7.81,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,4,22,0.667,8,8,80.8,10.32,9,4,26,False,0,0,0,0,0,0,0,0,0
2001,2,22,0.667,10,6,78.3,7.91,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,10,25,0.735,10,6,72.8,5.82,26,8,17,False,0,0,0,0,0,0,0,0,0
2001,5,17,0.548,8,8,72.7,7.23,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,2,26,0.788,12,4,81.2,9.04,7,2,12,False,0,0,0,0,0,0,0,0,0
2001,1,22,0.688,13,3,82.6,0.25,26,26,26,True,0,0,0,0,1,1,0,0,0
2001,8,20,0.667,11,5,77.9,5.69,15,10,19,False,0,0,0,0,0,0,0,0,0
2001,2,21,0.724,12,4,73.4,4.6,26,24,26,False,0,0,0,0,0,0,0,0,0
2001,7,27,0.771,11,5,70.6,9.24,26,12,14,False,0,0,0,0,0,0,0,0,0
2001,1,22,0.667,12,6,77.1,-4.1,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,6,19,0.633,8,8,76.5,10.5,20,4,23,False,0,0,0,0,0,0,0,0,0
2001,1,24,0.75,11,3,69.5,3.98,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,2,28,0.778,15,3,80.8,12.56,1,1,5,False,0,0,0,0,0,0,0,0,0
2001,2,21,0.677,11,5,82.4,-2.45,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,2,28,0.848,13,3,77.4,9.54,3,1,3,False,0,0,0,0,0,0,0,0,0
2001,1,22,0.71,15,3,69.0,-13.74,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,5,20,0.645,11,7,74.3,9.09,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,1,26,0.788,13,3,81.5,5.13,26,19,26,False,0,0,0,0,0,0,0,0,0
2001,4,20,0.69,9,7,85.0,8.73,24,6,16,False,0,0,0,0,0,0,0,0,0
2001,1,26,0.788,13,1,82.1,0.32,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,3,26,0.788,12,4,74.4,5.5,22,13,13,True,0,0,0,0,0,0,0,0,0
2001,4,22,0.647,10,8,72.5,2.51,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,4,25,0.735,12,4,70.2,8.89,26,18,18,False,0,0,0,0,0,0,0,0,0
2001,3,24,0.649,12,4,70.4,9.77,26,17,26,True,0,0,0,0,0,0,0,0,0
2001,2,24,0.774,12,4,80.9,7.55,11,5,8,False,0,0,0,0,0,0,0,0,0
2001,1,24,0.774,14,2,73.0,-1.63,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,6,21,0.636,7,9,76.8,10.55,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,2,21,0.677,11,5,74.7,5.44,26,25,26,False,0,0,0,0,0,0,0,0,0
2001,1,26,0.788,13,3,79.1,11.77,6,1,6,False,0,0,0,0,0,0,0,0,0
2001,1,16,0.593,11,3,57.4,-1.88,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,1,31,0.912,16,2,82.7,9.86,4,1,2,False,0,0,0,0,0,0,0,0,0
2001,2,19,0.613,10,6,73.4,-5.85,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,5,17,0.567,8,8,75.6,11.79,26,26,26,False,0,0,0,0,0,0,0,0,0
2001,1,26,0.788,14,2,79.5,4.46,26,18,22,False,0,0,0,0,0,0,0,0,0
2001,1,25,0.714,11,5,73.9,7.85,18,16,26,False,0,0,0,0,0,0,0,0,0
2001,2,24,0.727,10,4,70.0,3.48,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,3,21,0.618,10,6,70.8,11.05,26,20,20,False,0,0,0,0,0,0,0,0,0
2001,1,24,0.706,13,5,69.7,1.44,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,4,18,0.621,9,7,59.4,12.08,19,10,25,False,0,0,0,0,0,0,0,0,0
2001,1,29,0.853,16,2,78.9,-3.72,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,3,25,0.694,10,6,85.2,11.0,5,5,11,False,0,0,0,0,0,0,0,0,0
2001,3,18,0.6,11,5,70.9,-0.35,26,26,26,True,0,0,0,0,0,0,0,0,0
2001,8,20,0.645,10,6,79.9,6.15,15,15,26,False,0,0,0,0,0,0,0,0,0
2001,9,25,0.758,10,6,78.0,1.58,26,9,21,False,0,0,0,0,0,0,0,0,0
2001,1,25,0.806,13,3,78.3,4.87,25,6,10,False,0,0,0,0,0,0,0,0,0
2001,1,25,0.781,14,4,77.1,-10.6,26,26,26,True,0,0,0,0,0,0,1,1,0
2002,1,32,0.889,15,1,85.0,9.35,2,2,4,False,0,0,0,0,1,0,0,0,1
2002,7,17,0.472,9,9,69.9,-3.71,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,1,19,0.594,11,5,66.6,9.23,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,3,20,0.625,9,7,70.3,6.31,26,26,26,False,0,0,1,0,0,0,0,0,0
2002,2,26,0.788,13,3,73.1,4.78,26,9,12,False,0,0,0,0,0,0,0,0,0
2002,2,27,0.794,15,3,79.9,2.3,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,2,22,0.688,10,6,75.5,11.99,4,4,16,False,0,0,0,0,0,0,0,0,0
2002,1,25,0.758,12,2,77.1,-1.24,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,5,23,0.719,10,6,79.1,7.22,26,20,26,False,0,0,0,0,0,0,0,0,0
2002,1,28,0.778,14,4,75.5,1.66,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,1,22,0.688,10,6,76.4,9.24,26,15,23,False,0,0,0,0,0,0,0,0,0
2002,3,19,0.594,10,6,77.2,-1.91,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,4,23,0.676,9,7,75.4,8.16,26,24,26,False,0,0,0,0,0,0,0,0,0
2002,4,19,0.613,10,6,69.0,9.61,15,13,26,False,0,0,0,0,0,0,0,0,0
2002,1,27,0.794,13,3,77.3,7.59,26,10,10,True,0,0,0,0,0,0,1,1,0
2002,1,26,0.788,17,1,79.4,-8.92,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,1,33,0.892,16,0,90.1,9.36,7,1,2,False,0,0,0,0,0,0,0,0,0
2002,2,18,0.545,9,5,63.1,-5.1,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,5,20,0.667,12,6,80.7,9.03,13,10,24,False,0,0,0,0,0,0,0,0,0
2002,1,28,0.875,13,1,76.3,-0.27,26,17,19,True,0,0,0,0,0,0,0,0,0
2002,3,22,0.71,10,6,80.5,8.37,6,2,15,False,0,0,0,0,0,0,0,0,0
2002,2,23,0.719,14,4,75.7,1.39,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,2,26,0.743,11,5,77.3,9.94,3,2,13,False,0,0,0,0,0,0,0,0,0
2002,5,21,0.636,7,7,72.8,6.02,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,3,22,0.647,10,6,77.8,9.98,23,23,26,False,0,0,0,0,1,1,0,0,0
2002,4,20,0.625,8,8,73.6,5.92,17,10,26,False,0,0,0,0,0,0,0,0,0
2002,8,27,0.771,10,6,73.8,7.34,26,17,17,True,0,0,0,0,0,0,0,0,0
2002,1,21,0.7,17,3,69.4,-5.79,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,3,21,0.618,9,7,82.0,10.28,26,14,26,False,0,0,0,0,0,0,0,0,0
2002,1,22,0.71,13,1,80.7,3.36,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,1,26,0.743,14,4,86.0,6.94,26,9,11,False,0,0,0,0,0,0,0,0,0
2002,4,16,0.516,7,7,71.2,-1.71,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,2,31,0.886,13,3,88.9,9.16,1,1,1,True,1,0,0,0,0,0,0,0,0
2002,1,19,0.613,10,4,67.7,-8.2,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,9,22,0.667,10,6,78.2,6.14,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,3,18,0.6,11,5,73.5,8.69,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,3,25,0.676,11,5,69.6,12.08,22,20,26,False,0,0,0,0,0,0,0,0,0
2002,2,21,0.7,10,4,67.2,5.19,26,26,26,False,0,0,0,0,0,0,0,0,0
2002,4,22,0.688,12,6,77.9,8.31,20,18,18,False,0,0,0,0,0,0,0,0,0
2002,1,23,0.697,14,4,67.9,-0.08,26,26,26,True,0,0,0,0,0,0,0,0,0
2002,2,23,0.719,12,6,72.2,7.45,26,21,26,False,0,0,0,0,0,0,0,0,0
